ZipCode,AssessTot,LandUse
10028,2606400,3
10028,2592900,3
10028,2559600,2
10028,2548800,4
10028,2542050,2
10028,2514150,3
10028,2485350,4
10028,2484900,8
10028,2479950,4
10028,2443050,2
10028,2434500,4
10028,2426400,3
10028,2415600,3
10028,2398500,4
10028,2385000,2
10028,2360697,4
10028,2353950,3
10028,2347650,4
10028,2336850,2
10028,2313450,3
10028,2304450,4
10028,2304000,3
10028,2263500,4
10028,2251800,8
10028,2244600,4
10028,2236050,2
10028,2235150,4
10028,2218950,4
10028,2217600,4
10028,2212650,10
10028,2202300,3
10028,2183850,5
10028,2179350,4
10028,2165400,8
10028,2152800,4
10028,2140200,3
10028,2136150,4
10028,2131829,4
10028,2097000,4
10028,2088450,8
10028,2065950,
10028,2064600,2
10028,2024550,2
10028,2024550,2
10028,2016900,8
10028,1997100,5
10028,1973250,4
10028,1961550,3
10028,1949850,3
10028,1929600,3
10028,1924650,2
10028,1921950,
10028,1921500,5
10028,1911150,4
10028,1899000,3
10028,1889100,8
10028,1879650,4
10028,1870200,5
10028,1868400,8
10028,1864800,2
10028,1863916,1
10028,1856700,2
10028,1856700,4
10028,1846800,2
10028,1841400,4
10028,1836000,4
10028,1805846,3
10028,1790100,4
10028,1783800,4
10028,1781100,5
10028,1780200,5
10028,1778850,4
10028,1769850,4
10028,1767600,4
10028,1765800,4
10028,1763550,4
10028,1754550,4
10028,1752116,1
10028,1747800,8
10028,1734300,5
10028,1731600,3
10028,1730250,2
10028,1724850,4
10028,1720800,4
10028,1703250,2
10028,1688400,3
10028,1685250,3
10028,1664550,2
10028,1653372,4
10028,1640700,3
10028,1639800,3
10028,1624050,3
10028,1621350,4
10028,1619550,4
10028,1618200,4
10028,1611900,3
10028,1609632,4
10028,1609200,2
10028,1597500,4
10028,1596150,2
10028,1594800,4
10028,1593000,4
10028,1590300,4
10028,1588500,4
10028,1577250,3
10028,1570500,8
10028,1559250,4
10028,1555650,3
10028,1543500,3
10028,1539450,3
10028,1539450,3
10028,1539450,3
10028,1532700,3
10028,1528956,4
10028,1520550,3
10028,1516950,3
10028,1514250,4
10028,1512900,4
10028,1510838,4
10028,1507950,4
10028,1506150,3
10028,1498950,4
10028,1498050,3
10028,1496250,4
10028,1495350,2
10028,1493100,8
10028,1486800,2
10028,1484550,4
10028,1473750,4
10028,1473750,4
10028,1469700,2
10028,1463850,4
10028,1457550,4
10028,1454400,2
10028,1440450,2
10028,1439100,8
10028,1437750,2
10028,1437750,4
10028,1435500,4
10028,1435050,2
10028,1433250,3
10028,1431450,4
10028,1420200,4
10028,1415250,5
10028,1409400,4
10028,1406250,2
10028,1404900,4
10028,1404450,4
10028,1400850,3
10028,1396800,2
10028,1389582,4
10028,1387800,4
10028,1384650,6
10028,1383300,4
10028,1377000,2
10028,1367100,2
10028,1366198,4
10028,1352250,2
10028,1348200,2
10028,1342350,4
10028,1337400,10
10028,1331550,2
10028,1331100,4
10028,1328400,4
10028,1327950,2
10028,1327500,4
10028,1323000,8
10028,1320300,4
10028,1319400,4
10028,1318050,2
10028,1308150,4
10028,1307250,4
10028,1306350,2
10028,1297800,2
10028,1290150,2
10028,1286550,2
10028,1281852,3
10028,1280700,3
10028,1279800,2
10028,1279350,2
10028,1272150,2
10028,1270800,2
10028,1268550,2
10028,1265850,2
10028,1262250,2
10028,1260000,2
10028,1259100,4
10028,1252800,8
10028,1249200,5
10028,1248750,5
10028,1245150,2
10028,1243800,2
10028,1239750,2
10028,1239300,2
10028,1238850,3
10028,1237950,2
10028,1237500,2
10028,1234800,3
10028,1233000,3
10028,1232100,2
10028,1231200,2
10028,1230750,4
10028,1230300,4
10028,1228500,2
10028,1227600,2
10028,1226700,2
10028,1225800,2
10028,1224450,2
10028,1218600,2
10028,1215450,2
10028,1209150,3
10028,1193193,4
10028,1191600,2
10028,1184293,3
10028,1177650,11
10028,1177200,2
10028,1173600,4
10028,1173600,4
10028,1173150,4
10028,1172700,4
10028,1171065,3
10028,1170900,2
10028,1170900,2
10028,1167300,4
10028,1161000,4
10028,1161000,4
10028,1161000,4
10028,1159650,2
10028,1158750,2
10028,1158300,3
10028,1155600,3
10028,1152000,2
10028,1151100,2
10028,1142100,2
10028,1141200,3
10028,1139850,4
10028,1139400,2
10028,1138950,2
10028,1137500,4
10028,1134450,2
10028,1130850,8
10028,1129500,4
10028,1125900,2
10028,1122314,4
10028,1121850,2
10028,1120950,4
10028,1120050,4
10028,1119600,3
10028,1118250,2
10028,1115550,2
10028,1115100,2
10028,1114642,3
10028,1113750,2
10028,1112400,2
10028,1111500,4
10028,1111500,4
10028,1111500,4
10028,1111500,2
10028,1110450,2
10028,1108800,2
10028,1108641,4
10028,1106100,2
10028,1105650,4
10028,1102734,4
10028,1102734,4
10028,1100700,4
10028,1100700,4
10028,1099800,2
10028,1099800,2
10028,1099350,2
10028,1098000,4
10028,1095300,2
10028,1093500,4
10028,1090800,2
10028,1090350,4
10028,1089900,2
10028,1089900,2
10028,1085850,2
10028,1084950,2
10028,1082887,4
10028,1082250,2
10028,1077300,4
10028,1076850,8
10028,1076420,2
10028,1075950,2
10028,1075050,2
10028,1074150,4
10028,1071000,2
10028,1065150,3
10028,1061550,2
10028,1059750,2
10028,1057500,3
10028,1055700,4
10028,1053000,2
10028,1051830,3
10028,1051200,3
10028,1046700,5
10028,1045094,1
10028,1043100,3
10028,1042650,5
10028,1041750,2
10028,1039500,2
10028,1038150,3
10028,1037700,2
10028,1036800,2
10028,1036350,2
10028,1035900,2
10028,1032750,2
10028,1031400,2
10028,1029600,4
10028,1027800,2
10028,1026900,2
10028,1026900,2
10028,1026060,2
10028,1024200,2
10028,1023517,2
10028,1020600,7
10028,1017555,4
10028,1014750,2
10028,1012050,2
10028,1011150,2
10028,1008900,8
10028,1007550,2
10028,1005300,2
10028,1004850,2
10028,1003500,2
10028,1002554,2
10028,1002150,2
10028,999377,4
10028,998100,2
10028,993600,2
10028,992464,4
10028,990099,4
10028,989550,2
10028,988200,2
10028,987750,2
10028,982637,2
10028,977850,4
10028,976950,4
10028,976500,2
10028,976500,4
10028,976500,4
10028,975600,4
10028,975150,2
10028,973944,4
10028,973800,2
10028,971550,2
10028,966600,2
10028,964350,2
10028,964350,4
10028,961650,2
10028,960750,2
10028,960750,2
10028,960300,2
10028,960300,4
10028,958500,2
10028,954900,2
10028,950400,2
10028,948600,5
10028,947700,2
10028,947700,2
10028,945900,2
10028,945450,2
10028,944100,4
10028,940050,4
10028,939150,2
10028,936900,3
10028,936900,2
10028,933120,4
10028,932400,2
10028,931050,2
10028,928800,4
10028,928350,4
10028,927900,4
10028,925650,2
10028,925200,2
10028,925200,2
10028,924300,4
10028,918900,4
10028,916200,11
10028,915300,2
10028,911307,2
10028,911250,2
10028,908100,2
10028,906363,4
10028,905854,1
10028,902263,1
10028,901350,2
10028,900900,3
10028,900694,4
10028,900000,2
10028,896850,2
10028,896400,2
10028,893700,4
10028,891000,2
10028,890550,2
10028,886563,1
10028,886500,3
10028,886500,2
10028,886050,2
10028,875250,4
10028,875250,5
10028,874800,4
10028,868050,5
10028,868050,2
10028,864900,2
10028,864000,2
10028,864000,2
10028,864000,2
10028,862650,2
10028,861300,2
10028,857700,4
10028,856350,2
10028,856137,4
10028,855900,4
10028,854193,2
10028,850037,4
10028,849150,2
10028,846000,4
10028,846000,4
10028,845208,2
10028,843750,2
10028,841050,2
10028,840150,2
10028,839700,2
10028,839250,2
10028,832501,4
10028,829350,2
10028,829224,2
10028,827100,2
10028,825271,2
10028,823950,2
10028,823875,4
10028,821129,4
10028,815097,1
10028,814898,4
10028,814500,2
10028,814500,2
10028,811350,2
10028,810900,4
10028,810900,2
10028,810624,4
10028,809347,2
10028,808200,2
10028,806400,2
10028,806215,3
10028,804420,4
10028,802100,4
10028,800100,4
10028,797061,4
10028,796851,2
10028,796137,4
10028,796050,3
10028,792450,4
10028,791835,4
10028,791550,2
10028,790832,2
10028,790650,2
10028,787500,2
10028,786064,1
10028,785700,8
10028,784607,4
10028,783450,2
10028,781942,4
10028,781171,4
10028,780517,4
10028,780300,4
10028,778050,2
10028,774450,4
10028,772153,2
10028,771750,5
10028,771147,4
10028,770337,4
10028,765900,2
10028,762750,2
10028,762750,4
10028,760943,4
10028,759150,2
10028,756756,4
10028,753532,2
10028,753060,1
10028,752850,4
10028,747450,2
10028,746428,4
10028,745664,4
10028,745414,2
10028,743850,2
10028,741600,2
10028,739700,2
10028,738525,2
10028,737550,8
10028,736855,2
10028,734551,1
10028,730350,2
10028,729900,4
10028,728562,4
10028,727642,4
10028,726391,4
10028,726161,2
10028,725379,4
10028,725010,4
10028,724500,7
10028,721800,2
10028,721800,2
10028,721350,2
10028,716364,4
10028,715000,4
10028,712350,4
10028,711564,4
10028,707911,4
10028,705150,2
10028,702448,2
10028,697426,2
10028,695250,2
10028,695250,2
10028,693046,4
10028,692446,4
10028,690232,2
10028,689148,4
10028,681750,5
10028,681300,2
10028,678743,2
10028,678150,2
10028,674550,2
10028,673695,2
10028,673200,2
10028,670038,1
10028,666900,2
10028,660600,2
10028,658795,2
10028,657450,5
10028,652509,4
10028,651600,2
10028,646963,1
10028,645982,2
10028,643796,4
10028,643510,4
10028,640592,2
10028,639259,1
10028,638550,2
10028,638550,2
10028,637000,4
10028,635716,4
10028,628930,2
10028,626400,2
10028,625950,4
10028,623342,2
10028,623342,2
10028,623342,2
10028,622705,4
10028,622705,2
10028,622421,4
10028,619200,2
10028,617685,4
10028,615150,2
10028,610200,2
10028,609912,1
10028,609911,4
10028,609911,4
10028,608850,4
10028,607807,1
10028,601530,2
10028,599641,4
10028,597196,1
10028,594100,3
10028,593710,4
10028,592200,6
10028,585900,1
10028,585500,4
10028,584526,1
10028,581042,4
10028,580208,4
10028,580050,2
10028,579114,2
10028,576579,4
10028,575900,2
10028,574938,2
10028,573420,4
10028,573362,4
10028,570823,1
10028,570450,4
10028,569388,3
10028,569250,8
10028,569246,2
10028,567905,2
10028,566870,4
10028,565704,2
10028,564300,4
10028,562541,4
10028,561042,2
10028,560389,2
10028,559173,1
10028,558288,1
10028,556939,2
10028,556182,1
10028,554273,4
10028,554204,4
10028,553950,2
10028,552500,4
10028,548919,2
10028,548550,4
10028,547200,1
10028,546965,4
10028,546400,2
10028,541597,4
10028,539674,4
10028,538293,4
10028,537004,4
10028,534771,2
10028,533871,3
10028,533280,4
10028,533250,5
10028,530841,1
10028,530712,2
10028,529612,4
10028,526806,2
10028,526725,1
10028,521418,1
10028,520341,4
10028,519977,4
10028,519725,4
10028,519560,1
10028,518850,2
10028,518829,4
10028,517874,2
10028,517500,8
10028,515529,1
10028,514350,2
10028,514098,2
10028,513581,4
10028,511860,2
10028,508258,4
10028,508258,4
10028,507670,4
10028,507600,4
10028,505254,2
10028,502905,2
10028,501480,4
10028,501040,4
10028,500366,4
10028,498162,2
10028,496917,2
10028,496229,2
10028,494325,2
10028,492300,4
10028,490688,4
10028,490498,2
10028,487080,1
10028,485499,4
10028,484669,2
10028,483449,4
10028,483300,2
10028,481502,1
10028,480864,4
10028,478350,11
10028,478199,4
10028,475628,1
10028,474552,4
10028,474375,2
10028,474375,4
10028,471256,2
10028,467027,2
10028,466555,4
10028,464999,4
10028,462688,2
10028,460943,2
10028,460816,2
10028,460813,4
10028,460813,2
10028,460799,2
10028,460263,1
10028,456888,1
10028,456651,4
10028,454043,4
10028,453600,2
10028,453600,
10028,453376,1
10028,451456,2
10028,451200,4
10028,450301,2
10028,449590,4
10028,449438,4
10028,449064,4
10028,448588,1
10028,448450,2
10028,448200,2
10028,447152,4
10028,440490,4
10028,439400,2
10028,438365,2
10028,434949,4
10028,431568,4
10028,429520,2
10028,428302,2
10028,428302,4
10028,424233,4
10028,423437,4
10028,420158,2
10028,420158,2
10028,420158,4
10028,418050,11
10028,417804,2
10028,417037,4
10028,416700,2
10028,416000,4
10028,415940,1
10028,415925,2
10028,413383,4
10028,413364,2
10028,410967,1
10028,408651,4
10028,406606,4
10028,406445,4
10028,406266,2
10028,405900,4
10028,404851,2
10028,404851,2
10028,401855,7
10028,400896,1
10028,400500,11
10028,399854,4
10028,399826,4
10028,398131,2
10028,398131,4
10028,393051,4
10028,389485,4
10028,389291,4
10028,388800,2
10028,386272,4
10028,386100,2
10028,384880,1
10028,382636,4
10028,381819,2
10028,377161,4
10028,375290,4
10028,375050,2
10028,373811,1
10028,365367,1
10028,365040,2
10028,364953,1
10028,363555,2
10028,362505,2
10028,361800,8
10028,361350,5
10028,359166,2
10028,357500,4
10028,355050,4
10028,352391,2
10028,351000,2
10028,345614,2
10028,345614,2
10028,345597,2
10028,345597,2
10028,342576,2
10028,335502,1
10028,334155,2
10028,329289,1
10028,326999,4
10028,326545,1
10028,322375,1
10028,321056,1
10028,318506,2
10028,316862,1
10028,316862,1
10028,312824,1
10028,312202,4
10028,311040,1
10028,308458,2
10028,305320,1
10028,304952,2
10028,304591,1
10028,303574,1
10028,300600,11
10028,298473,1
10028,296360,1
10028,296360,1
10028,295280,1
10028,293850,6
10028,287550,10
10028,286010,1
10028,284596,2
10028,284300,1
10028,282366,2
10028,282009,1
10028,281851,1
10028,280704,1
10028,279585,1
10028,278469,2
10028,276602,1
10028,271622,1
10028,269325,1
10028,269035,1
10028,263761,1
10028,263430,2
10028,263430,2
10028,263430,1
10028,257774,2
10028,257377,1
10028,247072,1
10028,243597,1
10028,243278,1
10028,242305,1
10028,240423,1
10028,238774,1
10028,237385,2
10028,233344,1
10028,233100,11
10028,230502,2
10028,219801,1
10028,219801,1
10028,219468,1
10028,214200,11
10028,211249,1
10028,208810,1
10028,205200,1
10028,203212,1
10028,202050,11
10028,200865,1
10028,199237,1
10028,195924,4
10028,195924,1
10028,193800,1
10028,189132,1
10028,187120,2
10028,185241,2
10028,185050,4
10028,183168,2
10028,182277,1
10028,181394,1
10028,180754,1
10028,180518,1
10028,177596,1
10028,177258,1
10028,175840,1
10028,175840,2
10028,175840,1
10028,175840,2
10028,175203,7
10028,174521,1
10028,174496,1
10028,174374,1
10028,168513,1
10028,168243,1
10028,168192,1
10028,168192,1
10028,166566,2
10028,164643,2
10028,164643,1
10028,162474,4
10028,161187,1
10028,161187,1
10028,156744,1
10028,156410,1
10028,155325,1
10028,155325,1
10028,155325,2
10028,155233,2
10028,153860,1
10028,153446,1
10028,149299,1
10028,149299,1
10028,149299,2
10028,149299,1
10028,149293,1
10028,149110,1
10028,148950,7
10028,148396,1
10028,148178,1
10028,148178,1
10028,148178,2
10028,148178,1
10028,147704,1
10028,147573,1
10028,146534,1
10028,146534,1
10028,146534,1
10028,146534,1
10028,142868,2
10028,142797,1
10028,141120,2
10028,140671,1
10028,139945,1
10028,139945,1
10028,139893,1
10028,139345,1
10028,139263,4
10028,139207,1
10028,139207,1
10028,137638,1
10028,136275,1
10028,132710,1
10028,132206,1
10028,131880,1
10028,131880,1
10028,131742,1
10028,130068,1
10028,129779,4
10028,129681,1
10028,129681,1
10028,125950,1
10028,121305,1
10028,120674,1
10028,116121,1
10028,113602,1
10028,110637,2
10028,110314,1
10028,105040,1
10028,102573,4
10028,97960,4
10028,20700,11
10028,450,11
10028,0,11
10028,0,3
10028,0,11
10028,0,4
10028,0,4
10029,269014950,8
10029,158927400,8
10029,123484950,8
10029,82882800,8
10029,71172450,3
10029,60763050,4
10029,54499950,3
10029,47303100,3
10029,45481050,4
10029,42295500,4
10029,39326400,8
10029,33754500,4
10029,33034950,8
10029,33015769,4
10029,32058900,3
10029,31034700,3
10029,27708300,3
10029,27361350,3
10029,27300600,3
10029,27080550,3
10029,26646300,3
10029,26144550,8
10029,25328250,3
10029,24220800,3
10029,24059700,10
10029,23712750,3
10029,23638950,3
10029,22605750,3
10029,21905550,3
10029,20836800,4
10029,19935000,3
10029,18209700,8
10029,18207341,4
10029,16934850,4
10029,16864237,4
10029,16522650,3
10029,16478100,9
10029,16110900,3
10029,16095600,4
10029,15718050,4
10029,15293250,4
10029,15293250,4
10029,15158700,3
10029,14944950,3
10029,14381100,8
10029,14355000,8
10029,14191650,3
10029,14136754,4
10029,14133150,3
10029,14076450,3
10029,13739400,4
10029,13732200,4
10029,13583250,8
10029,12655350,3
10029,12640500,3
10029,12503700,4
10029,12385350,8
10029,11275650,5
10029,11247750,3
10029,11218500,6
10029,10956600,4
10029,10817550,4
10029,10771650,3
10029,10315350,8
10029,10242000,3
10029,10176300,8
10029,10066050,8
10029,9767700,4
10029,9626400,8
10029,9345600,3
10029,9117000,3
10029,9027900,5
10029,8985150,8
10029,8979300,8
10029,8974350,8
10029,8863650,4
10029,8803350,3
10029,8719200,8
10029,8631900,3
10029,8615250,3
10029,8045100,8
10029,7522200,8
10029,7249950,8
10029,7224750,5
10029,6890850,8
10029,6854850,8
10029,6850800,8
10029,6657750,8
10029,6617700,8
10029,6617700,8
10029,6346800,8
10029,6273000,3
10029,6192900,8
10029,6039000,3
10029,5738392,4
10029,5657012,4
10029,5642100,8
10029,5486406,4
10029,5432400,8
10029,5371200,3
10029,5280297,4
10029,5247000,8
10029,5220450,3
10029,5138550,4
10029,5107667,4
10029,4943700,3
10029,4864050,5
10029,4827150,4
10029,4586400,8
10029,4562550,5
10029,4525650,3
10029,4449150,4
10029,4424408,4
10029,4319100,3
10029,4312350,8
10029,3951450,3
10029,3662550,8
10029,3599376,4
10029,3505950,3
10029,3467250,3
10029,3425850,3
10029,3357000,4
10029,3326850,8
10029,3326850,8
10029,3288150,5
10029,3224700,3
10029,3215699,4
10029,3074400,3
10029,3051450,8
10029,3014100,4
10029,3003750,3
10029,3003300,4
10029,2983950,4
10029,2962350,4
10029,2938950,8
10029,2933363,4
10029,2841750,8
10029,2818800,8
10029,2763900,8
10029,2754900,4
10029,2754450,5
10029,2704050,7
10029,2696842,3
10029,2660408,3
10029,2569050,4
10029,2569050,5
10029,2566800,3
10029,2532150,5
10029,2517300,8
10029,2494800,11
10029,2474100,8
10029,2463752,3
10029,2416500,2
10029,2412000,3
10029,2380050,8
10029,2376450,3
10029,2309852,4
10029,2250450,5
10029,2243250,3
10029,2227500,4
10029,2204550,10
10029,2203650,9
10029,2203201,3
10029,2201850,3
10029,2183852,3
10029,2135700,4
10029,2119950,4
10029,2102400,3
10029,2090700,3
10029,2032200,3
10029,2011050,2
10029,2005200,3
10029,1988100,5
10029,1978650,4
10029,1964700,4
10029,1961550,3
10029,1961550,3
10029,1914750,3
10029,1907100,3
10029,1890900,8
10029,1889100,4
10029,1884150,4
